manufacturer_id,manufacturer_name,manufacturer_recall_count
16299,"Randox Laboratories, Limited",2.0
16300,Surgical Specialties Mexico S DE RL DE CV,1.0
16301,Schaerer Medical USA Inc,2.0
16302,Thayer Medical Corporation,2.0
16303,SentreHeart Inc,1.0
16304,"GF Health Products, Inc",1.0
16305,Lsi Medience Corporation,1.0
16306,Mesa Laboratories Inc,1.0
16307,2k Innovations Inc.,12.0
16308,XTANT MEDICAL INC,1.0
16309,Intersurgical Inc,2.0
16310,Almore International Inc,1.0
16311,"Mederi Therapeutics, Inc",1.0
16312,CardioTek BV,1.0
16313,"Savaria Concord Lifts, Inc.",3.0
16314,Luminex Corporation,1.0
16315,"Vortran Medical Technology 1, Inc",2.0
16316,"EBI Patient Care, Inc.",2.0
16317,PEROUSE MEDICAL,3.0
16318,B Braun Medical Inc,1.0
16319,Exact Sciences Corporation,1.0
16320,Iba Dosimetry,1.0
16321,MONICA HEALTHCARE LTD,1.0
16322,JAS Diagnostics Inc.,1.0
16323,"Konica Minolta, Inc.",1.0
16324,"Microvention, Inc.",1.0
16325,"OriGen Biomedical, Inc.",1.0
16326,Nucletron BV,1.0
16327,Edap Technomed Inc.,1.0
16328,"W L Gore & Associates, Inc.",1.0
16329,"WalkMed, LLC",1.0
16330,"Cosmedent, Inc.",1.0
16331,Medistim Asa,1.0
16332,"LifeCell Corporation, A Wholly Owned Subsidiary of Allergan PLC",1.0
16333,"Mobius Imaging, LLC",1.0
16334,Argo Medical Technologies Ltd,1.0
16335,"Gyrus ACMI, Inc.",1.0
16336,The Magstim Company Limited,1.0
16337,"Gyrus Acmi, Incorporated",1.0
16338,"Torax Medical, Inc.",5.0
16339,Visaris DOO,3.0
16340,Menarini Silicon Biosystems,1.0
16341,"Rockwell Medical, Inc",1.0
16342,Ninepoint Medical Inc.,1.0
16343,Spinal Elements,1.0
16344,Abbott,1.0
16345,Maquet SAS,1.0
16346,"Parker Laboratories, Inc.",1.0
16347,MHC Medical Products LLC,2.0
16348,"Conseal International, Inc.",1.0
16349,"Bard Brachytherapy, Inc.",1.0
16350,COVIDIEN MEDTRONIC,40.0
16351,Coltene Whaledent Inc,1.0
16352,"VGI Medical, LLC",1.0
16353,Exsurco Medical,1.0
16354,E Med Future Inc,1.0
16355,General Electric Medical Systems Information Technology,4.0
16356,"Hu-Friedy Mfg Co, Inc.",1.0
16357,KAZ Inc.,1.0
16358,Abbott Laboratories,3.0
16359,Philips Medical Systems (Cleveland) Inc,2.0
16360,"ev3, Inc.",1.0
16361,"Sedecal USA, Inc.",3.0
16362,"Specialized Health Products, Inc.",1.0
16363,Emerson Radio Corp.,2.0
16364,Dade Behring Inc,1.0
16365,"Medegen Medical Products, LLC",2.0
16366,Vygon Corporation,2.0
16367,"Braun,B Medical Inc",1.0
16368,"Aspen Surgical Products, Inc.",1.0
16369,"The Anspach Effort, Inc.",1.0
16370,"Smith And Nephew, Inc. Wound Management Division",1.0
16371,Plus Endoprothetik AG,1.0
16372,Ventlab Corporation,1.0
16373,"Siemans Medial Solutions USA, Inc",1.0
16374,Vail Products Inc,2.0
16375,Propper Mfg Co Inc,1.0
16376,Harvard Clinical Technology,1.0
16377,Bard Endoscopic Technologies,4.0
16378,"Hill-Rom Co., Inc.",3.0
16379,Wright Medical Technology Inc,1.0
16380,U&I; America,2.0
16381,Watson Diagnostics Inc.,1.0
16382,Inamed Corp,2.0
16383,Bayer Corp.,1.0
16384,Beckman Coulter Inc,2.0
16385,"Respironics,  Inc.",3.0
16386,Boston Scientific,1.0
16387,"Misonix, Inc",1.0
16388,"Carbomedics, Inc",1.0
16389,"Centerpulse Orthopedics, Inc",1.0
16390,Medtronic Inc. Cardiac Rhythm Managment,2.0
16391,Busse Hospital Disposables,3.0
16392,Hudson Respiratory Care Inc,1.0
16393,"Alcon Research, Ltd.",1.0
16394,ACMI CORPORATION,4.0
16395,Biotronik Inc,5.0
16396,"R & D Systems,Inc",1.0
16397,Medibo N.V.,2.0
16398,"Omrix Biopharmaceuticals, Ltd. - Plasma Fract. Inst.",1.0
16399,"Soleil Systems, Inc.",1.0
16400,"Duro-Med Industries, Inc.",8.0
16401,St. Jude Medical/Daig Division,2.0
16402,"Alveolus, Inc.",1.0
16403,Premier Dental Products Co,16.0
16404,Zoll Medical Corporation,1.0
16405,Zymed Laboratories Inc.,2.0
16406,"Health Directions, Inc",1.0
16407,Animas Corporation,21.0
16408,"Tosoh Bioscience,  Inc.",3.0
16409,Advanced Bionics,3.0
16410,"Hydro Med Products, Inc",1.0
16411,"Liko, Inc.",3.0
16412,Dunlee,3.0
16413,Eastman Kodak Co,2.0
16414,Laerdal Medical Corporation,1.0
16415,"Ohmeda Medical, A division of Datex-Ohmeda, Inc.",1.0
16416,CTI PET Systems Inc,1.0
16417,"Frank Mobility Systems, Inc.",2.0
16418,"Kingswood Laboratories,Inc",1.0
16419,"Heartport, Inc.",1.0
16420,Puritan Bennett,1.0
16421,International Technidyne Corp.,1.0
16422,"Spinal Specialties, Inc",2.0
16423,DPC Cirrus,2.0
16424,International Remote Imaging Systems Inc,1.0
16425,"Inogen, Inc",1.0
16426,"Boehringer Laboratories, Inc.",3.0
16427,"Alcon Laboratories, Inc.",1.0
16428,Pascal Co Inc,1.0
16429,"Datex Ohmeda, Inc.  dba GE Healthcare",3.0
16430,Linvatec Imaging,1.0
16431,Gambro Renal Products,1.0
16432,Event Medical,1.0
16433,Datex-Ohmeda Inc,3.0
16434,Dakocytomation California Inc,13.0
16435,"Bunnell, Inc.",4.0
16436,Tecan U S Inc,1.0
16437,"Macan Engineering and Manufacturing Co., Inc.",1.0
16438,"Megadyne Medical Products, Inc",8.0
16439,"Affymetrix, Inc.",1.0
16440,Bausch & Lomb,1.0
16441,Kamiya Biomedical Company,1.0
16442,EP Medsystems,1.0
16443,Hollister Stier Laboratories LLC,1.0
16444,Eagle Vision Inc,4.0
16445,"Medtronic, Inc.",147.0
16446,"Catheter Research, Inc",1.0
16447,Gulf South Medical Supply Inc,2.0
16448,"Edwards Lifesciences Research Medical, Inc.",7.0
16449,Southmedic Inc,2.0
16450,"Leica Microsystems, Inc.",11.0
16451,Adept-Med International Inc,1.0
16452,"W L Gore & Assoc, Inc.",2.0
16453,International Biophysics Corp,3.0
16454,Medisurg Research & Management Corp,1.0
16455,"Michigan  Instruments, Inc.",2.0
16456,"J. Jamner Surgical Instruments, Inc.",1.0
16457,"Codman & Shurtleff, Inc.",2.0
16458,"Datex - Ohmeda, Inc",8.0
16459,Cardinal Health 303 Inc DBA Alaris Products,9.0
16460,"Cordis Neurovascular, Inc.",2.0
16461,"Respironics Novametrix, LLC.",5.0
16462,CryoCath Technologies Inc.,1.0
16463,Stryker Biotech,3.0
16464,Eatonform Inc,2.0
16465,Extended Care Air Therapy Systems Inc,1.0
16466,EM Innovations Inc,1.0
16467,"Bock,Otto,Orthopedic Ind,Inc",3.0
16468,Trionix Research Laboratory Inc,1.0
16469,"Lumiport, LLC",1.0
16470,Invacare Corporation,1.0
16471,Iris Sample Processing,1.0
16472,Belcher Pharmaceuticals Inc.,1.0
16473,"Organogenesis, Inc.",6.0
16474,Ortho-Clinical Diagnostics,3.0
16475,Venoscope LLC,1.0
16476,First Aid Only Inc,6.0
16477,"Dade Behring, Inc.",1.0
16478,Inverness Medical Professional Diagnostics,1.0
16479,Lifescan Inc,5.0
16480,OrthoHelix Surgical Designs Inc,2.0
16481,Medi Manufacturing Inc,1.0
16482,Graham Field Atlanta,1.0
16483,C P Medical,3.0
16484,"Miltex, Inc.",1.0
16485,"Vision Systems Group, A Div of Viking Systems",1.0
16486,"Surge Medical Solutions, LLC",13.0
16487,EV3 Neurovascular,1.0
16488,Resmed Corporation,1.0
16489,"Instrumentarium Dental, Inc.",1.0
16490,"Smith & Nephew, Inc Endoscopy Division",5.0
16491,Porous Media Corporation,1.0
16492,Biomet 3i,4.0
16493,Zoll Lifecor Corporation,4.0
16494,"CryoLife, Inc.",2.0
16495,Philips Medical Systems,1.0
16496,"Merit Medical Systems, Inc.",7.0
16497,"Conmed Endoscopic Technologies, Inc.",15.0
16498,"Abbott Diagnostic International, Ltd.",14.0
16499,Oasis Medical Inc,7.0
16500,"Veridex, LLC",1.0
16501,"Thommen Medical, AG",1.0
16502,Louisville Apl Diagnostics Inc,2.0
16503,AMS Innovative Center - San Jose,6.0
16504,BD Biosciences,4.0
16505,Northwest Medical Physics Equipment Inc,7.0
16506,Summit Industries Inc.,4.0
16507,"C.R. Bard Access Systems, Inc",30.0
16508,Biomet 3i,1.0
16509,Kyphon Inc,4.0
16510,Pml Microbiologicals Inc.,2.0
16511,Advanced Bionics Corp,3.0
16512,Naviscan PET Systems,1.0
16513,Axya Medical,25.0
16514,Zimmer Inc.,4.0
16515,Phillips Nuclear Medicine,3.0
16516,Bio-Rad Labroatories Inc.,1.0
16517,Ellex Inc.,1.0
16518,"Siemens Medical Solutions USA, Inc.",8.0
16519,Straumann USA LLC,2.0
16520,"Dale Medical Products, Inc.",2.0
16521,Ventana Medical Systems Inc,8.0
16522,VNUS Medical Technologies Inc,2.0
16523,"Orthofix, Inc",1.0
16524,Siemens Medical Solutions Diagnostics,2.0
16525,Genzyme Corporation,2.0
16526,Boston Scientific Corporation,25.0
16527,Bisco Inc,2.0
16528,GE Healthcare,5.0
16529,"Alphatec Spine, Inc.",4.0
16530,Genzyme Corporation,4.0
16531,Zest Anchors Inc,1.0
16532,Abaxis Inc,3.0
16533,Nerl Diagnostics LLC,1.0
16534,Biomet Sports Medicine,1.0
16535,King Systems Corp.,190.0
16536,"Fisher & Paykel Healthcare, Ltd.",2.0
16537,GE Healthcare,1.0
16538,Drummond Scientific Co,4.0
16539,"Mainline Technology, Inc.",9.0
16540,Philips Medical Systems,13.0
16541,GE Healthcare,1.0
16542,Bio-Rad Laboratories,17.0
16543,Cholestech Corp,2.0
16544,Suarez Corporation Industries,1.0
16545,Stryker Communications Corp,24.0
16546,"Sorin Group USA, Inc.",93.0
16547,Immunodiagnostics Systems Inc,1.0
16548,Varian Medical Systems Oncology Systems,27.0
16549,Animas Corporation,7.0
16550,Stryker Howmedica Osteonics Corp.,95.0
16551,Sterilmed Inc,32.0
16552,MAQUET Inc.,9.0
16553,Bd Diagnostic Systems Tripath,1.0
16554,"Smith And Nephew, Inc. Wound Management Division",21.0
16555,Navilyst Medical,1.0
16556,"Rockwell Medical Technologies, Inc",7.0
16557,"Alcon Laboratories, Inc.",1.0
16558,"Dade Behring, Inc.",4.0
16559,"Hologic, Inc.",5.0
16560,"Sun Med, Inc.",1.0
16561,Qualigen Inc,5.0
16562,Innovative Implant Technology,1.0
16563,Medtronic Cardiovascular Revascularization & Surgical Therap,7.0
16564,Regenesis Biomedical Inc,1.0
16565,"Genico, Inc., dba Genicon",3.0
16566,Invivo Corporation,1.0
16567,"Hill-Rom, Inc.",25.0
16568,"Disetronic Medical Systems, Inc.",1.0
16569,Vintage Pharmaceuticals LLC DBA Qualitest Pharmaceuticals,3.0
16570,Synthes Spine,13.0
16571,"Mindray DS USA, Inc., dba Datascope Patient Monitoring",7.0
16572,"Binax, Inc. dba IMPD",1.0
16573,Abbott Point of Care Inc.,9.0
16574,"Merit Medical Systems, Inc.",37.0
16575,"Aspen Surgical Products, Inc.",28.0
16576,Conformis Inc,3.0
16577,"Welch Allyn Protocol, Inc",14.0
16578,Biosite Inc,10.0
16579,Remington Medical Inc.,12.0
16580,"Alcon Laboratories, Inc",2.0
16581,Hach Co,5.0
16582,Radiometer America Inc,6.0
16583,"B.H.M. Medical, Inc.",1.0
16584,"Cook OB/Gyn, Inc.",1.0
16585,"Ascension Orthopedics, Inc",4.0
16586,A-Dec Inc,1.0
16587,Ortho Development Corporation,14.0
16588,"Innovative Neurotronics, Inc.",1.0
16589,"Patterson Medical Holdings, Inc.",1.0
16590,ArjoHuntleigh,5.0
16591,Tri-State Hospital Supply Corporation,24.0
16592,"Abiomed, Inc.",4.0
16593,Cardiomedics Incorporated,1.0
16594,Laborie Medical Technologies Cor,1.0
16595,"Apheresis Technologies, Inc.",3.0
16596,J T Posey Company,24.0
16597,Abbott Point of Care Inc.,19.0
16598,TomoTherapy Incorporated,8.0
16599,"Cardiovascular Systems, Inc.",2.0
16600,"Siemens Medical Solutions USA, Inc.",24.0
16601,Western - a Scott Fetzer Company,3.0
16602,"Tornier, Inc.",1.0
16603,Covidien Limited,2.0
16604,Vistakon,2.0
16605,Medtronic Vascular Galway Limited,1.0
16606,Airgas Puritan Medical,2.0
16607,"Physio Control, Inc.",21.0
16608,St. Jude Medical,5.0
16609,IMTEC IMAGING L.L.C.,1.0
16610,Stryker Imaging,3.0
16611,Hospira Inc,6.0
16612,"Cooper Surgical, Inc.",13.0
16613,Toshiba American Medical Systems Inc,39.0
16614,Kentucky Packaging Service LP,1.0
16615,Ge Healthcare,3.0
16616,Cochlear Americas Inc.,2.0
16617,Marina Medical Instruments Inc.,3.0
16618,ConMed Electrosurgery,30.0
16619,"Edwards Lifesciences Research Medical, Inc.",7.0
16620,Wescam Inc,1.0
16621,General Electric Medical Systems Information Technology,1.0
16622,Zap Lasers LLC,1.0
16623,Orthohelix Surgical Designs Inc,11.0
16624,Trilliant Surgical LTD,1.0
16625,"Davol, Inc., Sub. C. R. Bard, Inc.",14.0
16626,"Diopsys, Inc.",1.0
16627,"Encision, Inc.",20.0
16628,Centurion Medical Products,36.0
16629,Biokit U.S.A. Inc.,2.0
16630,Nellcor Puritan Bennett Inc. (dba Covidien Ltd),62.0
16631,Beckman Coulter Inc.,91.0
16632,International Technidyne Corporation,2.0
16633,"Ge Healthcare, Llc",12.0
16634,Ferring Pharmaceuticals Inc,1.0
16635,"Synthes USA (HQ), Inc.",95.0
16636,"Advanced Neuromodulation Systems, Inc",3.0
16637,Newport Medical Instruments Inc,2.0
16638,"Cambridge Heart, Inc.",1.0
16639,"Blackstone Medical, Inc.",10.0
16640,"Continental Medical Labs,Inc",3.0
16641,Circaid Medical Products Inc,19.0
16642,"Vital Diagnostics, Inc.",5.0
16643,Medtronic CardioVascular,4.0
16644,Ciba Vision Corporation,1.0
16645,McKesson Provider Technologies - Medical Imaging Group,3.0
16646,Wright Medical Technology Inc,11.0
16647,"Alcon Research LTD dba Alcon Laboratories, Inc.",11.0
16648,"Romedic, Inc.",1.0
16649,Rochester Medical Corp,22.0
16650,MDC Acquisition Co.,1.0
16651,"Mira, Inc.",3.0
16652,Boston Scientific Corporation,31.0
16653,Zimmer Inc.,49.0
16654,"Coloplast Manufacturing US, LLC",1.0
16655,Cardiac Science Corporation,37.0
16656,Chalgren Enterprises Inc,1.0
16657,"AMD Lasers, LLC",1.0
16658,CareFusion Corporation,5.0
16659,Dental EZ Stardental Division,2.0
16660,Medela Inc,9.0
16661,Atrium Medical Corporation,2.0
16662,"Hologic, Inc.",2.0
16663,Covidien LP,24.0
16664,BioMed Laboratories,3.0
16665,"Roche Diagnostics Operations, Inc.",19.0
16666,The Braun Corporation,3.0
16667,Stryker Instruments Div. of Stryker Corporation,170.0
16668,Stryker Instruments Div. of Stryker Corporation,4.0
16669,"Varian Medical Systems, Palo Alto, CA",1.0
16670,"Siemens Medical Solutions, Oncology Care Systems, 4040 Nelson Ave., Concord, CA 94510",1.0
16671,"Siemens Medical Solutions USA, Inc., Mountain View, CA",3.0
16672,Pfizer Global,1.0
16673,Preservation Solutions Inc,1.0
16674,Straumann Manufacturing Inc.,3.0
16675,"Medtronic, Inc. - Neuromodulation",6.0
16676,"Dixtal Medical, Inc.",3.0
16677,Allied Healthcare Products Inc,1.0
16678,Amstech Incorporated,1.0
16679,"StatSpin, Inc., dba Iris Sample Processing",3.0
16680,Biomerieux Inc,119.0
16681,Computerized Medical Systems Inc,28.0
16682,"Breg Inc, An Orthofix Company",1.0
16683,"Orthofix, Inc.",3.0
16684,Stryker Medical Division of Stryker Corporation,33.0
16685,"Neo Medical, Inc.",1.0
16686,Medtronic Inc. Cardiac Rhythm Disease Management,14.0
16687,Smith & Nephew Inc.,14.0
16688,Eos Imaging,1.0
16689,"Salter Laboratories, Division of Regulatory Affairs",8.0
16690,"Carefusion 303, Inc.",1.0
16691,"Fresenius Kabi, LLC",2.0
16692,Wavelight AG,1.0
16693,"Merz Aesthetics, Inc.",1.0
16694,Invacare Corporation,4.0
16695,R4 Vascular Inc,1.0
16696,"Therakos, Inc.",1.0
16697,ela Medical Llc,2.0
16698,Linet Americas Inc,2.0
16699,Brentwood Medical Technology Corp,3.0
16700,"Spacelabs Healthcare, Llc",20.0
16701,"Siemens Medical Solutions USA, Inc - Radiation Oncology",10.0
16702,VBM Medical Inc.,2.0
16703,"Penlon, Ltd. (Fmly East Healthcare)",1.0
16704,"Vitrolife, Inc.",1.0
16705,"American Medical Systems, Inc.",4.0
16706,Baxter Healthcare Renal Div,3.0
16707,Integra Limited,6.0
16708,Haemoscope Division of Haemonetics Corp,2.0
16709,St Jude Medical,6.0
16710,Groman Inc.,1.0
16711,Stryker Instruments Division of Stryker Corporation,43.0
16712,"Barrx Medical, Inc.",2.0
16713,"Caridian BCT, Incorporated",2.0
16714,"Tobii Assistive Technology, Inc.",2.0
16715,"Cambridge Endoscopic Devices, Incorporated",2.0
16716,"Zevex International, Inc.",27.0
16717,"Gulf Medical Fiberoptics, Inc.",1.0
16718,Ascent Healthcare Solutions,16.0
16719,Leventon S. A. U.,1.0
16720,Beckman Coulter Inc.,10.0
16721,Pyng Medical Corporation,1.0
16722,Kapp Surgical Instrument Inc,2.0
16723,Sunrise Medical HHG Inc. dba DeVilbiss Healthcare,1.0
16724,Medacta Usa Inc,3.0
16725,"Axiobionics, LLC",4.0
16726,Alere San Diego,10.0
16727,Lifescan Inc,7.0
16728,"Cardiopulmonary Instrumentation, Inc",1.0
16729,Dental Equipment LLC,4.0
16730,Highland Metals,5.0
16731,W & H DentalWerk Buermoos GMBH,1.0
16732,Pall Life Sciences Puerto Rico Llc,1.0
16733,eSwallow USA LLC,1.0
16734,Invivo Corporation,9.0
16735,"Hoya Surgical Optics, Inc.",2.0
16736,"DePuy Mitek, Inc., a Johnson & Johnson Co.",42.0
16737,"Osteomed, Lp",1.0
16738,Pall Corporation,1.0
16739,Jay Bird Investments Inc,1.0
16740,Global Focus Marketing & Develop,1.0
16741,"ACell, Inc",1.0
16742,"TiSport, Llc",1.0
16743,"AMO Manufacturing USA, LLC",15.0
16744,Luminex Corporation,1.0
16745,Mckesson Information Solutions LLC,6.0
16746,"Salient Surgical Technologies, Inc",1.0
16747,Carefusion 211 Inc,2.0
16748,Spectranetics Corporation,4.0
16749,"Tornier, Inc",1.0
16750,"Impact Instrumentation, Inc.",5.0
16751,"Alter-G, Incorporated",1.0
16752,Capintec Inc,3.0
16753,Cell Marque Corporation,1.0
16754,Pride Mobility Products Corp,5.0
16755,"Sonosite, Inc.",1.0
16756,Terumo Cardiovascular Corporation,2.0
16757,Aesculap Inc,4.0
16758,"Microline Surgical, Inc.",4.0
16759,Alliant Enterprises LLC,5.0
16760,Mizuho Orthopedic Systems Inc,3.0
16761,"Northgate Technologies, Inc.",1.0
16762,"Bio-Rad Laboratories, Inc.",13.0
16763,GYN Disposables Inc,1.0
16764,"Covidien, PLC",3.0
16765,Hamamatsu Corporation,2.0
16766,Atom Medical Corporation,5.0
16767,Angiodynamics Worldwide Headquarters,80.0
16768,Medical Compression Systems,2.0
16769,"CoolSystems, Inc.",1.0
16770,King International,1.0
16771,"B Braun Medical, Inc",3.0
16772,Baxter Healthcare Services L.P.,1.0
16773,"Abbott Laboratories, Inc",7.0
16774,Isopure Corp,2.0
16775,Exalenz Bioscience Ltd,1.0
16776,"PerMedics, Inc.",1.0
16777,Convatec Inc.,6.0
16778,"Tcoag Us, Incorporated",1.0
16779,Medtronic Minimed,1.0
16780,Progressive Medical Inc,3.0
16781,Lifeline First Aid LLC,5.0
16782,LifeCell Corporation,1.0
16783,Kerr/pentron Dba Kerr Corporation And Pentron Clinical,7.0
16784,Acrymed Incorporated,1.0
16785,"Mani, Inc. - Kiyohara Facility",6.0
16786,Microgenics Corp,2.0
16787,Heritage Labs International LLC,59.0
16788,First Medical Source LLC,1.0
16789,Ino Therapeutics,1.0
16790,Uplift Technologies Inc.,1.0
16791,Acute Innovations Llc,1.0
16792,"Nanotherapeutics, Inc",2.0
16793,Immunetech Inc,6.0
16794,"Ethox International, Inc.",1.0
16795,Intersurgical Inc,1.0
16796,Oculus Innovative Sciences Inc,5.0
16797,"Gunnell, Inc.",5.0
16798,"Henry Schein, Inc.",1.0
16799,Coopervision Inc.,1.0
16800,"Trumpf Medical Systems, Inc.",9.0
16801,"ICU Medical, Inc.",2.0
16802,The Raymond Corporation,2.0
16803,"Hemo Cue, Inc.",3.0
16804,Life Technologies Corporation,1.0
16805,"Philips Medical Systems (Cleveland), Inc.",3.0
16806,Kerr Corporation,7.0
16807,"Bausch and Lomb, Incorporated",2.0
16808,"Del Mar Reynolds Medical, Ltd.",9.0
16809,"Integra Neurosciences PR, Inc.",5.0
16810,Walgreen Company,1.0
16811,"Stanley Security Solutions, Inc.",7.0
16812,Eyezone,2.0
16813,"Penlon, Ltd.",3.0
16814,SALTER LABS,4.0
16815,Angiodynamics Worldwide Headquarters,2.0
16816,"Carestream Health, Inc.",6.0
16817,Steris Corporation Hopkins Facility,3.0
16818,Microgenics Corporation,5.0
16819,CareFusion 209 Inc.,4.0
16820,"Vision-Sciences, Inc.",2.0
16821,"NxStage Medical, Inc.",1.0
16822,"Johnson & Johnson Vision Care, Inc.",6.0
16823,Catch Incorporated,2.0
16824,ORIGIO HUMAGEN PIPETS INC.,1.0
16825,Church & Dwight Inc,11.0
16826,"Ascension Orthopedics, Inc",1.0
16827,Geomed Medizin-Technik Gmbh & Co.,1.0
16828,Adenna Inc,1.0
16829,Novomedicus Llc,2.0
16830,Imalux Corporation,1.0
16831,Viterion TeleHealthcare Llc,4.0
16832,Howmedica Osteonics Corp dba Stryker Craniomaxillofacial,2.0
16833,"Healthway Home Products, Inc.",1.0
16834,Lucero Medical LLC,1.0
16835,Lab Vision Corporation,7.0
16836,St Jude Medical Inc,3.0
16837,Given Imaging Ltd.,2.0
16838,Corpak Med Systems,1.0
16839,DeRoyal Processing Center,2.0
16840,"Cytophil, Inc",1.0
16841,"Acclarent, Inc.",1.0
16842,"Ion Genius, Inc.",5.0
16843,"Idev Technologies, Inc.",1.0
16844,"Pointcare Technologies, Inc.",1.0
16845,Carefusion 2200 Inc,6.0
16846,Sonitus Medical Inc.,5.0
16847,"Ventus Medical, Inc.",1.0
16848,"Wako Chemicals USA, Inc.",2.0
16849,Oridion Medical 1987 Ltd.,29.0
16850,Epocal Inc,1.0
16851,Advanced Neuromodulation Systems Inc.,6.0
16852,Clarity Medical Systems Inc,1.0
16853,Sendx Medical Inc,3.0
16854,Medisystems Corp,1.0
16855,Aerolase,1.0
16856,Covidien LLC dba Uni-Patch,4.0
16857,Hamilton Medical Inc,2.0
16858,Pelton & Crane Company,9.0
16859,"Medtronic Vascular, Inc.",8.0
16860,"Visionsense, Ltd.",1.0
16861,Qrs Diagnostic,1.0
16862,Gendex Dental Systems,1.0
16863,Spectrum Dynamics,1.0
16864,"Stryker Sustainability Solutions, Inc.",1.0
16865,Aesculap Implant Systems,12.0
16866,Medical Positioning Inc,9.0
16867,Permobil Inc,1.0
16868,"Philips Medical Systems Gmbh, DMC",1.0
16869,Optovue Inc.,2.0
16870,"MichClone Associates, Inc.",3.0
16871,Biocare Medical Llc,1.0
16872,Spectranetics Corp.,1.0
16873,Christie Medical Holding Inc,2.0
16874,Cook Ireland Ltd.,1.0
16875,North Coast Medical Inc,2.0
16876,Bomimed Inc,1.0
16877,"Medical Information Technology, Inc.",2.0
16878,Synaptic Corp,1.0
16879,"Siemens Healthcare Diagnostics, Inc.",19.0
16880,Pentax Medical Company,1.0
16881,"Teva Pharmaceuticals USA, Inc.",1.0
16882,Alere San Diego dba Biosite Innovacon Hemosense Inc,1.0
16883,Haemacure Corporation,1.0
16884,"Genesys Orthopedic Systems, LLC",2.0
16885,"Zeus Scientific, Inc.",1.0
16886,Colgate Palmolive Company,5.0
16887,"Pharmaceutical Innovations, Inc.",2.0
16888,"Tripath Imaging, Inc.",24.0
16889,Accumetrics Inc,4.0
16890,"CaridianBCT, Inc.",3.0
16891,"Ellman International, Inc.",1.0
16892,Kensey Nash Corp,3.0
16893,Excelsior Medical Corp,4.0
16894,"Vascular Solutions, Inc.",1.0
16895,Nidek Medical Products Inc,9.0
16896,"JK Products & Services, Inc",3.0
16897,"MEDDEV  USA, INC.",1.0
16898,"Non-Invasive Monitoring Systems, Inc.",2.0
16899,"Hartmann USA, Inc",3.0
16900,PSC Industries Inc,8.0
16901,"Unimed Surgical Products, Inc.",12.0
16902,App Pharmaceuticals Llc,2.0
16903,Microbiologics Inc,2.0
16904,Sekisui Diagnostics Llc,1.0
16905,"Stingray Surgical Products, LLC",1.0
16906,Genzyme Corporation,2.0
16907,Critical Diagnostics,1.0
16908,Impac Medical Systems Inc,1.0
16909,"Carestream Health, Inc.",5.0
16910,LMA North America Inc,1.0
16911,"superDimension, Inc",1.0
16912,"Clark Laboratories, Inc. (dba,Trinity Biotech USA)",2.0
16913,Bridgepoint Medical,1.0
16914,"Philips And Neusoft Medical Systems Co., Ltd.",6.0
16915,Tango3 LLC,1.0
16916,"Westone Laboratories, Inc.",1.0
16917,Baxter Healthcare Renal Div,1.0
16918,Princeton Biomeditech Corp,3.0
16919,"FMS, Finapres Medical Systems BV",1.0
16920,Conformis Inc,1.0
16921,"Transenterix, Inc",3.0
16922,Nico Corp.,2.0
16923,Sentec AG,3.0
16924,Laserworld Usa Inc,1.0
16925,Afassco Inc,1.0
16926,Integra Life Sci.,1.0
16927,Cisco Systems Inc,1.0
16928,Canon Inc.,2.0
16929,"Imaging Sciences International, LLC",4.0
16930,"Stryker Orthobiologics, Inc.",1.0
16931,Tedan Surgical Innovations Llc,1.0
16932,Zoe Medical Incorporated,2.0
16933,Lucero Medical LLC,1.0
16934,"Mc-NEIL-PPC, Inc.",4.0
16935,Quality Electrodynamics LLC,1.0
16936,"Invuity, Inc.",1.0
16937,Helix Medical LLC,2.0
16938,Spine Smith Partners LP,1.0
16939,Sekisui Diagnostics Llc,2.0
16940,Accuro Medical Product LLC,1.0
16941,Orthosensor,1.0
16942,St. Jude Medical,4.0
16943,Kardium,1.0
16944,"Oscor, Inc.",1.0
16945,Beckman Coulter Inc.,1.0
16946,Beckman Coulter Inc.,1.0
16947,"Surgical Tissue Network, Inc.",3.0
16948,Westmed Inc,14.0
16949,Kerr Corporation,2.0
16950,"Vycor Medical, Inc.",1.0
16951,Ventlab Corporation,13.0
16952,"Brookstone Company, Inc.",1.0
16953,"OmniGuide, Inc.",1.0
16954,Iradimed Corporation,2.0
16955,Cooper Vision Caribbean Corp.,2.0
16956,Praxair Inc.,1.0
16957,Medline Industries Inc,5.0
16958,BioHorizons Implant Systems Inc,3.0
16959,"BioMotion Medical Systems, LLC",1.0
16960,"Arobella Medical, LLC",1.0
16961,EEG Info,1.0
16962,HemoCue AB,4.0
16963,IDS (Immunodiagnostic Systems Ltd.),1.0
16964,Handicare Accessibility,1.0
16965,Envoy Medical Corporation,1.0
16966,California Medical Laboratories Inc,5.0
16967,Baxter Healthcare Corp.,10.0
16968,NAImco Inc dba Richmar Inc,4.0
16969,"Healthtronics, Inc.",2.0
16970,Medisystems a NX Stage Company,2.0
16971,Abbott Medical Optics Inc (AMO),4.0
16972,"Lockheed Martin Gyrocam Systems, Inc.",1.0
16973,"Quanta System, S.p.A.",3.0
16974,Abbott Point of Care Canada Limited,1.0
16975,"Oxus America, Inc.",1.0
16976,Allergen Medical,1.0
16977,Viscot Medical LLC,1.0
16978,CHENICA INC.,1.0
